# work_t,work_y,sim_t,sim_y
8.450524e+00,8.437500e+00,3.599900e+00,4.872584e+01
8.471112e+00,6.657715e+00,3.602400e+00,4.876883e+01
8.491132e+00,4.812012e+00,3.604900e+00,4.878746e+01
8.511108e+00,2.900391e+00,3.607400e+00,4.878201e+01
8.531132e+00,8.569340e-01,3.609900e+00,4.875324e+01
8.551108e+00,-1.054688e+00,3.612400e+00,4.870120e+01
8.571132e+00,-2.900391e+00,3.614900e+00,4.862592e+01
8.591148e+00,-4.680176e+00,3.617400e+00,4.852744e+01
8.611120e+00,-6.196289e+00,3.619900e+00,4.840579e+01
8.631140e+00,-7.514648e+00,3.622400e+00,4.826102e+01
8.651120e+00,-8.437500e+00,3.624900e+00,4.809321e+01
8.671140e+00,-8.964844e+00,3.627400e+00,4.790241e+01
8.691112e+00,-9.228516e+00,3.629900e+00,4.768870e+01
8.711140e+00,-9.162598e+00,3.632400e+00,4.745216e+01
8.731100e+00,-8.701172e+00,3.634900e+00,4.719290e+01
8.751132e+00,-8.041992e+00,3.637400e+00,4.691102e+01
8.771112e+00,-6.987305e+00,3.639900e+00,4.660662e+01
8.791524e+00,-5.734863e+00,3.642400e+00,4.627984e+01
8.811120e+00,-4.218750e+00,3.644900e+00,4.593079e+01
8.831148e+00,-2.768555e+00,3.647400e+00,4.555963e+01
8.851124e+00,-1.054688e+00,3.649900e+00,4.516649e+01
8.871148e+00,5.273440e-01,3.652400e+00,4.475155e+01
8.891124e+00,2.109375e+00,3.654900e+00,4.431496e+01
8.911112e+00,3.559570e+00,3.657400e+00,4.385690e+01
8.931560e+00,5.009766e+00,3.659900e+00,4.337757e+01
8.951108e+00,6.064453e+00,3.662400e+00,4.287716e+01
8.971132e+00,6.921387e+00,3.664900e+00,4.235588e+01
8.991528e+00,7.514648e+00,3.667400e+00,4.181395e+01
9.012540e+00,7.778320e+00,3.669900e+00,4.125159e+01
9.032564e+00,7.778320e+00,3.672400e+00,4.066905e+01
9.052524e+00,7.646484e+00,3.674900e+00,4.006656e+01
9.072556e+00,7.119141e+00,3.677400e+00,3.944440e+01
9.092568e+00,6.394043e+00,3.679900e+00,3.880283e+01
9.112560e+00,5.603027e+00,3.682400e+00,3.814214e+01
9.132536e+00,4.614258e+00,3.684900e+00,3.746260e+01
9.152564e+00,3.559570e+00,3.687400e+00,3.676453e+01
9.172540e+00,2.438965e+00,3.689900e+00,3.604824e+01
9.192564e+00,1.318359e+00,3.692400e+00,3.531405e+01
9.212540e+00,1.318360e-01,3.694900e+00,3.456230e+01
9.232564e+00,-9.887700e-01,3.697400e+00,3.379333e+01
9.252548e+00,-1.977539e+00,3.699900e+00,3.300750e+01
9.272572e+00,-2.900391e+00,3.702400e+00,3.220518e+01
9.292552e+00,-3.691406e+00,3.704900e+00,3.138674e+01
9.312536e+00,-4.218750e+00,3.707400e+00,3.055257e+01
9.332564e+00,-4.680176e+00,3.709900e+00,2.970308e+01
9.353140e+00,-4.943848e+00,3.712400e+00,2.883867e+01
9.373108e+00,-4.943848e+00,3.714900e+00,2.795976e+01
9.393568e+00,-4.746094e+00,3.717400e+00,2.706679e+01
9.413116e+00,-4.482422e+00,3.719900e+00,2.616020e+01
9.433148e+00,-3.955078e+00,3.722400e+00,2.524044e+01
9.453124e+00,-3.427734e+00,3.724900e+00,2.430797e+01
9.473056e+00,-2.636719e+00,3.727400e+00,2.336326e+01
9.493128e+00,-1.977539e+00,3.729900e+00,2.240679e+01
9.513156e+00,-1.054688e+00,3.732400e+00,2.143906e+01
9.533132e+00,-2.636720e-01,3.734900e+00,2.046057e+01
9.553120e+00,5.273440e-01,3.737400e+00,1.947181e+01
9.573148e+00,1.318359e+00,3.739900e+00,1.847332e+01
9.593128e+00,1.911621e+00,3.742400e+00,1.746560e+01
9.613108e+00,2.438965e+00,3.744900e+00,1.644921e+01
9.633128e+00,2.900391e+00,3.747400e+00,1.542466e+01
9.653576e+00,3.229980e+00,3.749900e+00,1.439252e+01
9.673112e+00,3.295898e+00,3.752400e+00,1.335334e+01
9.693568e+00,3.295898e+00,3.754900e+00,1.230767e+01
9.713552e+00,3.229980e+00,3.757400e+00,1.125608e+01
9.733140e+00,3.032227e+00,3.759900e+00,1.019914e+01
9.753556e+00,2.702637e+00,3.762400e+00,9.137428e+00
9.773140e+00,2.373047e+00,3.764900e+00,8.071522e+00
9.793116e+00,1.977539e+00,3.767400e+00,7.002006e+00
9.813148e+00,1.582031e+00,3.769900e+00,5.929467e+00
9.833132e+00,1.120605e+00,3.772400e+00,4.854495e+00
9.853540e+00,6.591800e-01,3.774900e+00,3.777682e+00
9.873564e+00,2.636720e-01,3.777400e+00,2.699622e+00
9.893124e+00,-1.977540e-01,3.779900e+00,1.620911e+00
9.913540e+00,-4.614260e-01,3.782400e+00,5.421441e-01
9.933572e+00,-7.910160e-01,3.784900e+00,-5.360823e-01
9.953132e+00,-9.887700e-01,3.787400e+00,-1.613172e+00
9.973160e+00,-1.054688e+00,3.789900e+00,-2.688531e+00
9.993144e+00,-1.186523e+00,3.792400e+00,-3.761565e+00
1.001356e+01,-1.054688e+00,3.794900e+00,-4.831683e+00
1.003357e+01,-1.054688e+00,3.797400e+00,-5.898296e+00
1.005354e+01,-9.228520e-01,3.799900e+00,-6.960818e+00
1.007356e+01,-7.250980e-01,3.802400e+00,-8.018666e+00
1.009355e+01,-5.273440e-01,3.804900e+00,-9.071262e+00
1.011357e+01,-4.614260e-01,3.807400e+00,-1.011803e+01
1.013355e+01,-2.636720e-01,3.809900e+00,-1.115841e+01
1.015357e+01,-1.318360e-01,3.812400e+00,-1.219183e+01
1.017355e+01,6.591800e-02,3.814900e+00,-1.321773e+01
1.019356e+01,1.318360e-01,3.817400e+00,-1.423556e+01
1.021354e+01,2.636720e-01,3.819900e+00,-1.524479e+01
1.023356e+01,2.636720e-01,3.822400e+00,-1.624486e+01
1.025356e+01,3.295900e-01,3.824900e+00,-1.723526e+01
1.027359e+01,2.636720e-01,3.827400e+00,-1.821547e+01
1.029356e+01,2.636720e-01,3.829900e+00,-1.918495e+01
1.031358e+01,2.636720e-01,3.832400e+00,-2.014323e+01
1.033355e+01,1.318360e-01,3.834900e+00,-2.108979e+01
1.035358e+01,1.318360e-01,3.837400e+00,-2.202415e+01
1.037355e+01,1.318360e-01,3.839900e+00,-2.294584e+01
1.039358e+01,1.318360e-01,3.842400e+00,-2.385438e+01
1.041355e+01,1.318360e-01,3.844900e+00,-2.474932e+01
1.043354e+01,1.318360e-01,3.847400e+00,-2.563022e+01
1.045356e+01,1.318360e-01,3.849900e+00,-2.649663e+01
1.047359e+01,1.318360e-01,3.852400e+00,-2.734814e+01
1.049356e+01,1.318360e-01,3.854900e+00,-2.818432e+01
1.051355e+01,1.318360e-01,3.857400e+00,-2.900476e+01
1.053358e+01,1.318360e-01,3.859900e+00,-2.980909e+01
1.055357e+01,1.318360e-01,3.862400e+00,-3.059691e+01
1.057359e+01,1.318360e-01,3.864900e+00,-3.136785e+01
1.059357e+01,1.318360e-01,3.867400e+00,-3.212155e+01
1.061355e+01,1.318360e-01,3.869900e+00,-3.285766e+01
1.063357e+01,1.318360e-01,3.872400e+00,-3.357585e+01
1.065355e+01,1.318360e-01,3.874900e+00,-3.427578e+01
1.067357e+01,1.318360e-01,3.877400e+00,-3.495715e+01
1.069355e+01,1.318360e-01,3.879900e+00,-3.561964e+01
1.071357e+01,1.318360e-01,3.882400e+00,-3.626296e+01
1.073356e+01,1.318360e-01,3.884900e+00,-3.688683e+01
1.075358e+01,1.318360e-01,3.887400e+00,-3.749098e+01
1.077356e+01,1.318360e-01,3.889900e+00,-3.807515e+01
1.079358e+01,1.318360e-01,3.892400e+00,-3.863909e+01
1.081356e+01,1.318360e-01,3.894900e+00,-3.918255e+01
1.083357e+01,1.318360e-01,3.897400e+00,-3.970532e+01
1.085355e+01,1.318360e-01,3.899900e+00,-4.020717e+01
1.087357e+01,1.318360e-01,3.902400e+00,-4.068789e+01
1.089356e+01,1.318360e-01,3.904900e+00,-4.114730e+01
1.091359e+01,1.318360e-01,3.907400e+00,-4.158520e+01
1.093357e+01,1.318360e-01,3.909900e+00,-4.200143e+01
1.095360e+01,1.318360e-01,3.912400e+00,-4.239580e+01
1.097357e+01,1.318360e-01,3.914900e+00,-4.276818e+01
1.099359e+01,1.318360e-01,3.917400e+00,-4.311840e+01
,,3.919900e+00,-4.344635e+01
,,3.922400e+00,-4.375188e+01
,,3.924900e+00,-4.403490e+01
,,3.927400e+00,-4.429528e+01
,,3.929900e+00,-4.453293e+01
,,3.932400e+00,-4.474777e+01
,,3.934900e+00,-4.493972e+01
,,3.937400e+00,-4.510870e+01
,,3.939900e+00,-4.525466e+01
,,3.942400e+00,-4.537755e+01
,,3.944900e+00,-4.547733e+01
,,3.947400e+00,-4.555396e+01
,,3.949900e+00,-4.560742e+01
,,3.952400e+00,-4.563770e+01
,,3.954900e+00,-4.564481e+01
,,3.957400e+00,-4.562947e+01
,,3.959900e+00,-4.559202e+01
,,3.962400e+00,-4.553251e+01
,,3.964900e+00,-4.545094e+01
,,3.967400e+00,-4.534736e+01
,,3.969900e+00,-4.522183e+01
,,3.972400e+00,-4.507438e+01
,,3.974900e+00,-4.490509e+01
,,3.977400e+00,-4.471403e+01
,,3.979900e+00,-4.450128e+01
,,3.982400e+00,-4.426692e+01
,,3.984900e+00,-4.401107e+01
,,3.987400e+00,-4.373381e+01
,,3.989900e+00,-4.343528e+01
,,3.992400e+00,-4.311560e+01
,,3.994900e+00,-4.277490e+01
,,3.997400e+00,-4.241333e+01
,,3.999900e+00,-4.203103e+01
,,4.002400e+00,-4.162817e+01
,,4.004900e+00,-4.120493e+01
,,4.007400e+00,-4.076148e+01
,,4.009900e+00,-4.029801e+01
,,4.012400e+00,-3.981473e+01
,,4.014900e+00,-3.931185e+01
,,4.017400e+00,-3.878958e+01
,,4.019900e+00,-3.824815e+01
,,4.022400e+00,-3.768780e+01
,,4.024900e+00,-3.710879e+01
,,4.027400e+00,-3.651138e+01
,,4.029900e+00,-3.589582e+01
,,4.032400e+00,-3.526241e+01
,,4.034900e+00,-3.461143e+01
,,4.037400e+00,-3.394318e+01
,,4.039900e+00,-3.325797e+01
,,4.042400e+00,-3.255612e+01
,,4.044900e+00,-3.183797e+01
,,4.047400e+00,-3.110385e+01
,,4.049900e+00,-3.035411e+01
,,4.052400e+00,-2.958912e+01
,,4.054900e+00,-2.880924e+01
,,4.057400e+00,-2.801485e+01
,,4.059900e+00,-2.720635e+01
,,4.062400e+00,-2.638414e+01
,,4.064900e+00,-2.554862e+01
,,4.067400e+00,-2.470022e+01
,,4.069900e+00,-2.383935e+01
,,4.072400e+00,-2.296647e+01
,,4.074900e+00,-2.208201e+01
,,4.077400e+00,-2.118644e+01
,,4.079900e+00,-2.028020e+01
,,4.082400e+00,-1.936378e+01
,,4.084900e+00,-1.843766e+01
,,4.087400e+00,-1.750231e+01
,,4.089900e+00,-1.655824e+01
,,4.092400e+00,-1.560595e+01
,,4.094900e+00,-1.464595e+01
,,4.097400e+00,-1.367874e+01
,,4.099900e+00,-1.270485e+01
,,4.102400e+00,-1.172481e+01
,,4.104900e+00,-1.073915e+01
,,4.107400e+00,-9.748397e+00
,,4.109900e+00,-8.753100e+00
,,4.112400e+00,-7.753800e+00
,,4.114900e+00,-6.751045e+00
,,4.117400e+00,-5.745386e+00
,,4.119900e+00,-4.737377e+00
,,4.122400e+00,-3.727572e+00
,,4.124900e+00,-2.716530e+00
,,4.127400e+00,-1.704807e+00
,,4.129900e+00,-6.929640e-01
,,4.132400e+00,3.184407e-01
,,4.134900e+00,1.328848e+00
,,4.137400e+00,2.337700e+00
,,4.139900e+00,3.344440e+00
,,4.142400e+00,4.348512e+00
,,4.144900e+00,5.349364e+00
,,4.147400e+00,6.346445e+00
,,4.149900e+00,7.339208e+00
,,4.152400e+00,8.327109e+00
,,4.154900e+00,9.309610e+00
,,4.157400e+00,1.028617e+01
,,4.159900e+00,1.125627e+01
,,4.162400e+00,1.221938e+01
,,4.164900e+00,1.317497e+01
,,4.167400e+00,1.412255e+01
,,4.169900e+00,1.506159e+01
,,4.172400e+00,1.599160e+01
,,4.174900e+00,1.691209e+01
,,4.177400e+00,1.782256e+01
,,4.179900e+00,1.872256e+01
,,4.182400e+00,1.961160e+01
,,4.184900e+00,2.048922e+01
,,4.187400e+00,2.135497e+01
,,4.189900e+00,2.220841e+01
,,4.192400e+00,2.304910e+01
,,4.194900e+00,2.387662e+01
,,4.197400e+00,2.469056e+01
,,4.199900e+00,2.549049e+01
,,4.202400e+00,2.627604e+01
,,4.204900e+00,2.704681e+01
,,4.207400e+00,2.780242e+01
,,4.209900e+00,2.854251e+01
,,4.212400e+00,2.926673e+01
,,4.214900e+00,2.997472e+01
,,4.217400e+00,3.066616e+01
,,4.219900e+00,3.134071e+01
,,4.222400e+00,3.199806e+01
,,4.224900e+00,3.263790e+01
,,4.227400e+00,3.325995e+01
,,4.229900e+00,3.386392e+01
,,4.232400e+00,3.444954e+01
,,4.234900e+00,3.501654e+01
,,4.237400e+00,3.556467e+01
,,4.239900e+00,3.609368e+01
,,4.242400e+00,3.660336e+01
,,4.244900e+00,3.709347e+01
,,4.247400e+00,3.756381e+01
,,4.249900e+00,3.801416e+01
,,4.252400e+00,3.844435e+01
,,4.254900e+00,3.885420e+01
,,4.257400e+00,3.924352e+01
,,4.259900e+00,3.961216e+01
,,4.262400e+00,3.995996e+01
,,4.264900e+00,4.028679e+01
,,4.267400e+00,4.059252e+01
,,4.269900e+00,4.087701e+01
,,4.272400e+00,4.114016e+01
,,4.274900e+00,4.138186e+01
,,4.277400e+00,4.160202e+01
,,4.279900e+00,4.180056e+01
,,4.282400e+00,4.197739e+01
,,4.284900e+00,4.213245e+01
,,4.287400e+00,4.226569e+01
,,4.289900e+00,4.237705e+01
,,4.292400e+00,4.246649e+01
,,4.294900e+00,4.253399e+01
,,4.297400e+00,4.257953e+01
,,4.299900e+00,4.260308e+01
,,4.302400e+00,4.260476e+01
,,4.304900e+00,4.258535e+01
,,4.307400e+00,4.254506e+01
,,4.309900e+00,4.248390e+01
,,4.312400e+00,4.240191e+01
,,4.314900e+00,4.229912e+01
,,4.317400e+00,4.217558e+01
,,4.319900e+00,4.203136e+01
,,4.322400e+00,4.186650e+01
,,4.324900e+00,4.168110e+01
,,4.327400e+00,4.147522e+01
,,4.329900e+00,4.124897e+01
,,4.332400e+00,4.100243e+01
,,4.334900e+00,4.073573e+01
,,4.337400e+00,4.044896e+01
,,4.339900e+00,4.014227e+01
,,4.342400e+00,3.981579e+01
,,4.344900e+00,3.946966e+01
,,4.347400e+00,3.910403e+01
,,4.349900e+00,3.871906e+01
,,4.352400e+00,3.831493e+01
,,4.354900e+00,3.789182e+01
,,4.357400e+00,3.744991e+01
,,4.359900e+00,3.698941e+01
,,4.362400e+00,3.651052e+01
,,4.364900e+00,3.601346e+01
,,4.367400e+00,3.549845e+01
,,4.369900e+00,3.496574e+01
,,4.372400e+00,3.441556e+01
,,4.374900e+00,3.384818e+01
,,4.377400e+00,3.326385e+01
,,4.379900e+00,3.266286e+01
,,4.382400e+00,3.204548e+01
,,4.384900e+00,3.141200e+01
,,4.387400e+00,3.076274e+01
,,4.389900e+00,3.009799e+01
,,4.392400e+00,2.941809e+01
,,4.394900e+00,2.872337e+01
,,4.397400e+00,2.801415e+01
,,4.399900e+00,2.729080e+01
,,4.402400e+00,2.655366e+01
,,4.404900e+00,2.580312e+01
,,4.407400e+00,2.503953e+01
,,4.409900e+00,2.426330e+01
,,4.412400e+00,2.347480e+01
,,4.414900e+00,2.267445e+01
,,4.417400e+00,2.186266e+01
,,4.419900e+00,2.103983e+01
,,4.422400e+00,2.020640e+01
,,4.424900e+00,1.936281e+01
,,4.427400e+00,1.850949e+01
,,4.429900e+00,1.764690e+01
,,4.432400e+00,1.677548e+01
,,4.434900e+00,1.589570e+01
,,4.437400e+00,1.500804e+01
,,4.439900e+00,1.411296e+01
,,4.442400e+00,1.321095e+01
,,4.444900e+00,1.230249e+01
,,4.447400e+00,1.138808e+01
,,4.449900e+00,1.046820e+01
,,4.452400e+00,9.543371e+00
,,4.454900e+00,8.614086e+00
,,4.457400e+00,7.680856e+00
,,4.459900e+00,6.744192e+00
,,4.462400e+00,5.804610e+00
,,4.464900e+00,4.862625e+00
,,4.467400e+00,3.918759e+00
,,4.469900e+00,2.973530e+00
,,4.472400e+00,2.027461e+00
,,4.474900e+00,1.081075e+00
,,4.477400e+00,1.348938e-01
,,4.479900e+00,-8.105586e-01
,,4.482400e+00,-1.754760e+00
,,4.484900e+00,-2.697190e+00
,,4.487400e+00,-3.637327e+00
,,4.489900e+00,-4.574654e+00
,,4.492400e+00,-5.508654e+00
,,4.494900e+00,-6.438815e+00
,,4.497400e+00,-7.364626e+00
,,4.499900e+00,-8.285580e+00
,,4.502400e+00,-9.201174e+00
,,4.504900e+00,-1.011091e+01
,,4.507400e+00,-1.101429e+01
,,4.509900e+00,-1.191084e+01
,,4.512400e+00,-1.280005e+01
,,4.514900e+00,-1.368147e+01
,,4.517400e+00,-1.455461e+01
,,4.519900e+00,-1.541900e+01
,,4.522400e+00,-1.627420e+01
,,4.524900e+00,-1.711975e+01
,,4.527400e+00,-1.795519e+01
,,4.529900e+00,-1.878011e+01
,,4.532400e+00,-1.959406e+01
,,4.534900e+00,-2.039662e+01
,,4.537400e+00,-2.118738e+01
,,4.539900e+00,-2.196594e+01
,,4.542400e+00,-2.273189e+01
,,4.544900e+00,-2.348486e+01
,,4.547400e+00,-2.422445e+01
,,4.549900e+00,-2.495031e+01
,,4.552400e+00,-2.566207e+01
,,4.554900e+00,-2.635937e+01
,,4.557400e+00,-2.704188e+01
,,4.559900e+00,-2.770926e+01
,,4.562400e+00,-2.836119e+01
,,4.564900e+00,-2.899736e+01
,,4.567400e+00,-2.961746e+01
,,4.569900e+00,-3.022120e+01
,,4.572400e+00,-3.080829e+01
,,4.574900e+00,-3.137845e+01
,,4.577400e+00,-3.193143e+01
,,4.579900e+00,-3.246697e+01
,,4.582400e+00,-3.298481e+01
,,4.584900e+00,-3.348474e+01
,,4.587400e+00,-3.396651e+01
,,4.589900e+00,-3.442992e+01
,,4.592400e+00,-3.487475e+01
,,4.594900e+00,-3.530081e+01
,,4.597400e+00,-3.570791e+01
,,4.599900e+00,-3.609588e+01
,,4.602400e+00,-3.646454e+01
,,4.604900e+00,-3.681374e+01
,,4.607400e+00,-3.714333e+01
,,4.609900e+00,-3.745316e+01
,,4.612400e+00,-3.774312e+01
,,4.614900e+00,-3.801306e+01
,,4.617400e+00,-3.826289e+01
,,4.619900e+00,-3.849250e+01
,,4.622400e+00,-3.870180e+01
,,4.624900e+00,-3.889069e+01
,,4.627400e+00,-3.905912e+01
,,4.629900e+00,-3.920700e+01
,,4.632400e+00,-3.933428e+01
,,4.634900e+00,-3.944092e+01
,,4.637400e+00,-3.952687e+01
,,4.639900e+00,-3.959210e+01
,,4.642400e+00,-3.963660e+01
,,4.644900e+00,-3.966034e+01
,,4.647400e+00,-3.966339e+01
,,4.649900e+00,-3.964654e+01
,,4.652400e+00,-3.961002e+01
,,4.654900e+00,-3.955387e+01
,,4.657400e+00,-3.947810e+01
,,4.659900e+00,-3.938275e+01
,,4.662400e+00,-3.926787e+01
,,4.664900e+00,-3.913352e+01
,,4.667400e+00,-3.897975e+01
,,4.669900e+00,-3.880664e+01
,,4.672400e+00,-3.861427e+01
,,4.674900e+00,-3.840273e+01
,,4.677400e+00,-3.817211e+01
,,4.679900e+00,-3.792252e+01
,,4.682400e+00,-3.765408e+01
,,4.684900e+00,-3.736690e+01
,,4.687400e+00,-3.706112e+01
,,4.689900e+00,-3.673688e+01
,,4.692400e+00,-3.639432e+01
,,4.694900e+00,-3.603360e+01
,,4.697400e+00,-3.565489e+01
,,4.699900e+00,-3.525837e+01
,,4.702400e+00,-3.484421e+01
,,4.704900e+00,-3.441261e+01
,,4.707400e+00,-3.396378e+01
,,4.709900e+00,-3.349791e+01
,,4.712400e+00,-3.301523e+01
,,4.714900e+00,-3.251597e+01
,,4.717400e+00,-3.200037e+01
,,4.719900e+00,-3.146866e+01
,,4.722400e+00,-3.092111e+01
,,4.724900e+00,-3.035798e+01
,,4.727400e+00,-2.977953e+01
,,4.729900e+00,-2.918606e+01
,,4.732400e+00,-2.857784e+01
,,4.734900e+00,-2.795519e+01
,,4.737400e+00,-2.731840e+01
,,4.739900e+00,-2.666780e+01
,,4.742400e+00,-2.600370e+01
,,4.744900e+00,-2.532644e+01
,,4.747400e+00,-2.463636e+01
,,4.749900e+00,-2.393380e+01
,,4.752400e+00,-2.321914e+01
,,4.754900e+00,-2.249273e+01
,,4.757400e+00,-2.175494e+01
,,4.759900e+00,-2.100616e+01
,,4.762400e+00,-2.024678e+01
,,4.764900e+00,-1.947719e+01
,,4.767400e+00,-1.869779e+01
,,4.769900e+00,-1.790899e+01
,,4.772400e+00,-1.711122e+01
,,4.774900e+00,-1.630489e+01
,,4.777400e+00,-1.549043e+01
,,4.779900e+00,-1.466828e+01
,,4.782400e+00,-1.383888e+01
,,4.784900e+00,-1.300267e+01
,,4.787400e+00,-1.216011e+01
,,4.789900e+00,-1.131165e+01
,,4.792400e+00,-1.045776e+01
,,4.794900e+00,-9.598895e+00
,,4.797400e+00,-8.735529e+00
,,4.799900e+00,-7.868132e+00
,,4.802400e+00,-6.997181e+00
,,4.804900e+00,-6.123155e+00
,,4.807400e+00,-5.246532e+00
,,4.809900e+00,-4.367798e+00
,,4.812400e+00,-3.487436e+00
,,4.814900e+00,-2.605932e+00
,,4.817400e+00,-1.723772e+00
,,4.819900e+00,-8.414458e-01
,,4.822400e+00,4.056096e-02
,,4.824900e+00,9.217603e-01
,,4.827400e+00,1.801665e+00
,,4.829900e+00,2.679790e+00
,,4.832400e+00,3.555651e+00
,,4.834900e+00,4.428764e+00
,,4.837400e+00,5.298649e+00
,,4.839900e+00,6.164828e+00
,,4.842400e+00,7.026825e+00
,,4.844900e+00,7.884169e+00
,,4.847400e+00,8.736391e+00
,,4.849900e+00,9.583026e+00
,,4.852400e+00,1.042361e+01
,,4.854900e+00,1.125770e+01
,,4.857400e+00,1.208483e+01
,,4.859900e+00,1.290456e+01
,,4.862400e+00,1.371645e+01
,,4.864900e+00,1.452007e+01
,,4.867400e+00,1.531498e+01
,,4.869900e+00,1.610077e+01
,,4.872400e+00,1.687701e+01
,,4.874900e+00,1.764331e+01
,,4.877400e+00,1.839926e+01
,,4.879900e+00,1.914446e+01
,,4.882400e+00,1.987853e+01
,,4.884900e+00,2.060108e+01
,,4.887400e+00,2.131176e+01
,,4.889900e+00,2.201018e+01
,,4.892400e+00,2.269600e+01
,,4.894900e+00,2.336888e+01
,,4.897400e+00,2.402847e+01
,,4.899900e+00,2.467443e+01
,,4.902400e+00,2.530646e+01
,,4.904900e+00,2.592424e+01
,,4.907400e+00,2.652746e+01
,,4.909900e+00,2.711583e+01
,,4.912400e+00,2.768906e+01
,,4.914900e+00,2.824688e+01
,,4.917400e+00,2.878901e+01
,,4.919900e+00,2.931520e+01
,,4.922400e+00,2.982521e+01
,,4.924900e+00,3.031878e+01
,,4.927400e+00,3.079569e+01
,,4.929900e+00,3.125571e+01
,,4.932400e+00,3.169863e+01
,,4.934900e+00,3.212425e+01
,,4.937400e+00,3.253237e+01
,,4.939900e+00,3.292281e+01
,,4.942400e+00,3.329539e+01
,,4.944900e+00,3.364995e+01
,,4.947400e+00,3.398631e+01
,,4.949900e+00,3.430434e+01
,,4.952400e+00,3.460390e+01
,,4.954900e+00,3.488485e+01
,,4.957400e+00,3.514707e+01
,,4.959900e+00,3.539044e+01
,,4.962400e+00,3.561487e+01
,,4.964900e+00,3.582026e+01
,,4.967400e+00,3.600652e+01
,,4.969900e+00,3.617357e+01
,,4.972400e+00,3.632134e+01
,,4.974900e+00,3.644977e+01
,,4.977400e+00,3.655882e+01
,,4.979900e+00,3.664843e+01
,,4.982400e+00,3.671857e+01
,,4.984900e+00,3.676923e+01
,,4.987400e+00,3.680037e+01
,,4.989900e+00,3.681200e+01
,,4.992400e+00,3.680455e+01
,,4.994900e+00,3.677866e+01
,,4.997400e+00,3.673435e+01
,,4.999900e+00,3.667166e+01
,,5.002400e+00,3.659060e+01
,,5.004900e+00,3.649123e+01
,,5.007400e+00,3.637358e+01
,,5.009900e+00,3.623773e+01
,,5.012400e+00,3.608373e+01
,,5.014900e+00,3.591166e+01
,,5.017400e+00,3.572160e+01
,,5.019900e+00,3.551364e+01
,,5.022400e+00,3.528787e+01
,,5.024900e+00,3.504442e+01
,,5.027400e+00,3.478338e+01
,,5.029900e+00,3.450489e+01
,,5.032400e+00,3.420908e+01
,,5.034900e+00,3.389608e+01
,,5.037400e+00,3.356604e+01
,,5.039900e+00,3.321912e+01
,,5.042400e+00,3.285549e+01
,,5.044900e+00,3.247532e+01
,,5.047400e+00,3.207878e+01
,,5.049900e+00,3.166608e+01
,,5.052400e+00,3.123740e+01
,,5.054900e+00,3.079296e+01
,,5.057400e+00,3.033296e+01
,,5.059900e+00,2.985764e+01
,,5.062400e+00,2.936723e+01
,,5.064900e+00,2.886195e+01
,,5.067400e+00,2.834207e+01
,,5.069900e+00,2.780784e+01
,,5.072400e+00,2.725952e+01
,,5.074900e+00,2.669739e+01
,,5.077400e+00,2.612173e+01
,,5.079900e+00,2.553282e+01
,,5.082400e+00,2.493096e+01
,,5.084900e+00,2.431646e+01
,,5.087400e+00,2.368963e+01
,,5.089900e+00,2.305079e+01
,,5.092400e+00,2.240026e+01
,,5.094900e+00,2.173839e+01
,,5.097400e+00,2.106551e+01
,,5.099900e+00,2.038198e+01
,,5.102400e+00,1.968814e+01
,,5.104900e+00,1.898437e+01
,,5.107400e+00,1.827103e+01
,,5.109900e+00,1.754849e+01
,,5.112400e+00,1.681715e+01
,,5.114900e+00,1.607739e+01
,,5.117400e+00,1.532961e+01
,,5.119900e+00,1.457420e+01
,,5.122400e+00,1.381157e+01
,,5.124900e+00,1.304213e+01
,,5.127400e+00,1.226630e+01
,,5.129900e+00,1.148449e+01
,,5.132400e+00,1.069714e+01
,,5.134900e+00,9.904662e+00
,,5.137400e+00,9.107501e+00
,,5.139900e+00,8.306088e+00
,,5.142400e+00,7.500862e+00
,,5.144900e+00,6.692266e+00
,,5.147400e+00,5.880744e+00
,,5.149900e+00,5.066742e+00
,,5.152400e+00,4.250709e+00
,,5.154900e+00,3.433096e+00
,,5.157400e+00,2.614352e+00
,,5.159900e+00,1.794932e+00
,,5.162400e+00,9.752870e-01
,,5.164900e+00,1.558705e-01
,,5.167400e+00,-6.628648e-01
,,5.169900e+00,-1.480466e+00
,,5.172400e+00,-2.296483e+00
,,5.174900e+00,-3.110464e+00
,,5.177400e+00,-3.921960e+00
,,5.179900e+00,-4.730526e+00
,,5.182400e+00,-5.535715e+00
,,5.184900e+00,-6.337086e+00
,,5.187400e+00,-7.134198e+00
,,5.189900e+00,-7.926617e+00
,,5.192400e+00,-8.713908e+00
,,5.194900e+00,-9.495643e+00
,,5.197400e+00,-1.027140e+01
,,5.199900e+00,-1.104075e+01
,,5.202400e+00,-1.180328e+01
,,5.204900e+00,-1.255858e+01
,,5.207400e+00,-1.330625e+01
,,5.209900e+00,-1.404589e+01
,,5.212400e+00,-1.477709e+01
,,5.214900e+00,-1.549947e+01
,,5.217400e+00,-1.621264e+01
,,5.219900e+00,-1.691624e+01
,,5.222400e+00,-1.760989e+01
,,5.224900e+00,-1.829322e+01
,,5.227400e+00,-1.896589e+01
,,5.229900e+00,-1.962753e+01
,,5.232400e+00,-2.027782e+01
,,5.234900e+00,-2.091641e+01
,,5.237400e+00,-2.154297e+01
,,5.239900e+00,-2.215720e+01
