t,tp,y,u,pot,dtp,dt,step,pct,ref
29.180365,29.179412,0.131836,0.000000,0.000000,0.020020,0.020001,1440.000000,29.179448,0.000000
29.200368,29.199392,0.131836,0.000000,0.000000,0.019980,0.020003,1441.000000,29.199432,0.000000
29.220368,29.219412,0.131836,0.000000,0.000000,0.020020,0.020000,1442.000000,29.219452,0.000000
29.240374,29.239400,0.131836,0.000000,0.000000,0.019988,0.020006,1443.000000,29.239440,0.000000
29.260375,29.259420,0.131836,0.000000,0.000000,0.020020,0.020001,1444.000000,29.259460,0.000000
29.280379,29.279400,0.131836,0.000000,0.000000,0.019980,0.020004,1445.000000,29.279440,0.000000
29.300386,29.299384,0.131836,0.000000,0.000000,0.019984,0.020007,1446.000000,29.299428,0.000000
29.320387,29.319420,0.131836,0.000000,0.000000,0.020036,0.020001,1447.000000,29.319460,0.000000
29.340391,29.339400,0.131836,0.000000,0.000000,0.019980,0.020004,1448.000000,29.339440,0.000000
29.360395,29.359428,0.131836,0.000000,0.000000,0.020028,0.020004,1449.000000,29.359468,0.000000
29.380401,29.379408,0.131836,0.000000,0.000000,0.019980,0.020006,1450.000000,29.379448,0.000000
29.400403,29.399424,0.131836,0.000000,0.000000,0.020016,0.020002,1451.000000,29.399464,0.000000
29.420408,29.419408,0.131836,0.000000,0.000000,0.019984,0.020005,1452.000000,29.419448,0.000000
29.440415,29.439416,0.131836,0.000000,0.000000,0.020008,0.020007,1453.000000,29.439456,0.000000
29.460422,29.459400,0.131836,0.000000,0.000000,0.019984,0.020007,1454.000000,29.459440,0.000000
29.480426,29.479416,0.131836,0.000000,0.000000,0.020016,0.020004,1455.000000,29.479456,0.000000
29.500426,29.499408,0.131836,0.000000,0.000000,0.019992,0.020000,1456.000000,29.499448,0.000000
29.520426,29.519428,0.131836,0.000000,0.000000,0.020020,0.020000,1457.000000,29.519468,0.000000
29.540432,29.539408,0.131836,0.000000,0.000000,0.019980,0.020006,1458.000000,29.539448,0.000000
29.560435,29.559388,0.131836,0.000000,0.000000,0.019980,0.020004,1459.000000,29.559436,0.000000
29.580437,29.579420,0.131836,0.000000,0.000000,0.020032,0.020001,1460.000000,29.579460,0.000000
29.600441,29.599404,0.131836,0.000000,0.000000,0.019984,0.020004,1461.000000,29.599444,0.000000
29.620446,29.619428,0.131836,0.000000,0.000000,0.020024,0.020005,1462.000000,29.619468,0.000000
29.640448,29.639404,0.131836,0.000000,0.000000,0.019976,0.020002,1463.000000,29.639448,0.000000
29.660452,29.659436,0.131836,0.000000,0.000000,0.020032,0.020004,1464.000000,29.659476,0.000000
29.680452,29.679416,0.131836,0.000000,0.000000,0.019980,0.020001,1465.000000,29.679456,0.000000
29.700455,29.699396,0.131836,0.000000,0.000000,0.019980,0.020002,1466.000000,29.699440,0.000000
29.720456,29.719420,0.131836,0.000000,0.000000,0.020024,0.020002,1467.000000,29.719460,0.000000
29.740456,29.739400,0.131836,0.000000,0.000000,0.019980,0.020000,1468.000000,29.739440,0.000000
29.760458,29.759428,0.131836,0.000000,0.000000,0.020028,0.020001,1469.000000,29.759468,0.000000
29.780460,29.779408,0.131836,0.000000,0.000000,0.019980,0.020002,1470.000000,29.779448,0.000000
29.800460,29.799388,0.131836,0.000000,0.000000,0.019980,0.020000,1471.000000,29.799432,0.000000
29.820459,29.819412,0.131836,0.000000,0.000000,0.020024,0.020000,1472.000000,29.819448,0.000000
29.840466,29.839388,0.131836,0.000000,0.000000,0.019976,0.020006,1473.000000,29.839432,0.000000
29.860469,29.859412,0.131836,0.000000,0.000000,0.020024,0.020003,1474.000000,29.859452,0.000000
29.880476,29.879400,0.131836,0.000000,0.000000,0.019988,0.020008,1475.000000,29.879440,0.000000
29.900483,29.899420,0.131836,0.000000,0.000000,0.020020,0.020006,1476.000000,29.899460,0.000000
29.920489,29.919400,0.131836,0.000000,0.000000,0.019980,0.020006,1477.000000,29.919440,0.000000
29.940491,29.939420,0.131836,0.000000,0.000000,0.020020,0.020003,1478.000000,29.939468,0.000000
29.960493,29.959408,0.131836,0.000000,0.000000,0.019988,0.020001,1479.000000,29.959448,0.000000
29.980498,29.979436,0.131836,0.000000,0.000000,0.020028,0.020005,1480.000000,29.979476,0.000000
30.000500,29.999416,0.131836,0.000000,0.000000,0.019980,0.020003,1481.000000,29.999456,0.000000
30.020501,30.019388,0.131836,0.000000,0.000000,0.019972,0.020000,1482.000000,30.019432,0.000000
